Geography,Gender,Age,Balance,NumOfProducts,Exited
Germany,Female,43.0,132615.73,1,0
Germany,Female,41.0,132571.67,1,0
Germany,Male,43.0,103391.54,1,1
Germany,Male,40.0,132436.6,1,0
Germany,Female,42.0,111537.23,4,0
Germany,Male,37.0,142911.55,2,0
Germany,Female,40.0,150490.32,2,0
Germany,Female,34.0,83492.74,1,0
Germany,Male,48.0,122388.38,2,0
Germany,Male,35.0,96834.78,1,0
Germany,Female,37.0,121063.9,1,1
Germany,Female,29.0,139246.98,1,1
Germany,Female,31.0,164672.66,1,0
Germany,Female,46.0,133866.22,1,1
Germany,Male,29.0,113328.93,1,0
Germany,Female,56.0,126589.99,1,1
Germany,Male,41.0,127843.48,2,0
Germany,Female,56.0,93816.26,1,1
Germany,Male,24.0,109472.39,2,0
Germany,Male,37.0,160132.75,2,0
Germany,Female,50.0,113657.83,1,1
Germany,Male,35.0,143139.87,2,0
Germany,Male,35.0,105473.74,1,0
Germany,Male,28.0,151855.33,1,0
Germany,Female,41.0,107879.04,1,1
Germany,Female,51.0,93522.15,1,1
Germany,Female,38.0,120623.21,1,1
Germany,Female,38.0,133377.8,1,0
Germany,Male,47.0,106901.94,2,0
Germany,Male,48.0,100946.71,1,1
Germany,Male,57.0,102708.91,1,1
Germany,Female,48.0,76779.58,1,0
Germany,Male,34.0,128718.92,1,0
Germany,Female,48.0,141819.02,1,1
Germany,Male,52.0,144244.59,1,1
Germany,Female,46.0,100315.1,2,0
Germany,Female,25.0,114330.95,1,1
Germany,Female,30.0,126663.51,1,0
Germany,Male,48.0,137494.67,2,0
Germany,Female,55.0,0.0,2,0
Germany,Male,31.0,118899.45,3,1
Germany,Male,39.0,121217.11,2,0
Germany,Male,33.0,122447.42,1,0
Germany,Female,41.0,125553.52,2,0
Germany,Female,33.0,133973.27,2,0
Germany,Male,24.0,114027.6,2,0
Germany,Male,42.0,80926.02,2,0
Germany,Female,36.0,98710.89,2,0
Germany,Female,36.0,109733.2,1,1
Germany,Male,34.0,98640.4,1,0
Germany,Female,44.0,137555.34,1,0
Germany,Male,34.0,139859.54,1,1
Germany,Male,34.0,122325.58,2,0
Germany,Female,35.0,151958.19,2,0
Germany,Male,21.0,117866.92,2,0
Germany,Male,35.0,117301.61,1,0
Germany,Female,36.0,96652.86,2,0
Germany,Male,52.0,117094.02,1,1
Germany,Female,35.0,155782.92,2,0
Germany,Female,29.0,75681.52,1,0
Germany,Female,38.0,139290.08,1,0
Germany,Female,40.0,131402.21,1,1
Germany,Male,39.0,116674.3,1,0
Germany,Male,43.0,166031.45,1,0
Germany,Female,27.0,139964.24,1,0
Germany,Male,71.0,134593.35,1,1
Germany,Male,32.0,111009.64,1,0
Germany,Female,46.0,150561.03,1,1
Germany,Male,41.0,157622.58,1,0
Germany,Female,51.0,108204.52,1,1
Germany,Female,46.0,122570.86,1,1
Germany,Male,31.0,125920.98,1,0
Germany,Female,38.0,102540.61,1,1
Germany,Female,48.0,158742.84,1,1
Germany,Male,35.0,109730.22,1,0
Germany,Male,39.0,133476.04,2,0
Germany,Female,29.0,102741.15,2,0
Germany,Female,43.0,131371.36,2,0
Germany,Male,30.0,112930.06,1,0
Germany,Male,37.0,136914.88,2,0
Germany,Female,59.0,138778.15,2,0
Germany,Male,52.0,127585.98,1,1
Germany,Female,43.0,145081.06,1,1
Germany,Female,39.0,121263.63,1,1
Germany,Female,54.0,115462.02,2,0
Germany,Male,35.0,130933.74,2,0
Germany,Male,43.0,123894.43,1,1
Germany,Female,36.0,138668.47,1,1
Germany,Male,28.0,152522.47,1,0
Germany,Female,35.0,109026.8,2,0
Germany,Male,28.0,115915.53,2,0
Germany,Male,35.0,139707.18,1,0
Germany,Male,33.0,133050.41,2,0
Germany,Male,34.0,140197.18,1,0
Germany,Female,49.0,137648.41,1,1
Germany,Male,28.0,161766.87,1,0
Germany,Female,43.0,106089.3,1,1
Germany,Female,38.0,61482.47,2,0
Germany,Female,25.0,171601.27,1,0
Germany,Male,30.0,101016.53,2,0
Germany,Female,57.0,137936.94,1,1
Germany,Female,38.0,126825.85,1,0
Germany,Male,36.0,145303.52,2,0
Germany,Female,30.0,84958.6,2,0
Germany,Female,45.0,132746.2,1,0
Germany,Female,51.0,126145.54,2,1
Germany,Female,29.0,123229.46,2,0
Germany,Female,43.0,98862.54,1,1
Germany,Female,63.0,120515.39,1,1
Germany,Male,42.0,108393.35,2,0
Germany,Female,33.0,132022.66,1,1
Germany,Female,62.0,118356.89,2,1
Germany,Female,33.0,128137.42,1,1
Germany,Female,39.0,124545.65,1,0
Germany,Female,38.0,135795.63,2,0
Germany,Female,44.0,146498.76,1,1
Germany,Male,37.0,109908.06,2,0
Germany,Female,40.0,152265.43,1,1
Germany,Female,40.0,97001.36,2,0
Germany,Male,39.0,123936.38,2,0
Germany,Female,35.0,144272.07,1,1
Germany,Female,44.0,153366.13,1,1
Germany,Male,58.0,131834.76,1,0
Germany,Female,47.0,113381.72,1,1
Germany,Female,33.0,96402.11,2,0
Germany,Male,35.0,133040.32,2,0
Germany,Male,32.0,125850.53,2,0
Germany,Male,35.0,155973.79,2,0
Germany,Female,39.0,127723.23,1,0
Germany,Female,39.0,116800.25,2,0
Germany,Male,29.0,71996.29,1,0
Germany,Female,54.0,101116.66,2,1
Germany,Female,45.0,154483.98,1,1
Germany,Female,42.0,130700.92,2,0
Germany,Female,46.0,92474.05,1,1
Germany,Male,47.0,91287.97,1,1
Germany,Female,35.0,122570.64,2,0
Germany,Male,34.0,109958.15,1,0
Germany,Male,42.0,123917.2,2,0
Germany,Female,27.0,90145.04,2,0
Germany,Male,45.0,170295.04,2,1
Germany,Male,40.0,122378.61,1,0
Germany,Male,38.0,118613.34,1,0
Germany,Female,40.0,133667.97,2,0
Germany,Male,49.0,131694.97,1,1
Germany,Female,23.0,117306.35,2,0
Germany,Male,53.0,147733.64,2,0
Germany,Male,30.0,118547.96,2,0
Germany,Male,45.0,103741.14,1,0
Germany,Male,36.0,126551.65,1,0
Germany,Female,46.0,132002.7,1,1
Germany,Female,33.0,103516.87,1,1
Germany,Female,34.0,132657.55,1,1
Germany,Male,23.0,187861.18,1,1
Germany,Male,52.0,121325.84,1,1
Germany,Male,51.0,120170.07,1,1
Germany,Male,33.0,82447.94,1,1
Germany,Female,30.0,88815.56,1,0
Germany,Female,59.0,153360.02,1,1
Germany,Male,65.0,102277.71,1,1
Germany,Male,29.0,109676.52,2,0
Germany,Male,25.0,109958.11,2,0
Germany,Female,49.0,131647.01,1,1
Germany,Male,37.0,90560.3,2,0
Germany,Male,42.0,105770.7,2,1
Germany,Female,44.0,115095.72,1,0
Germany,Male,30.0,152212.88,2,0
Germany,Female,40.0,116034.85,3,1
Germany,Female,27.0,132351.29,1,0
Germany,Male,32.0,108528.07,2,1
Germany,Female,37.0,120847.11,2,0
Germany,Female,32.0,145330.43,1,0
Germany,Female,33.0,99811.72,2,0
Germany,Male,45.0,89588.35,1,1
Germany,Male,34.0,165896.0,2,0
Germany,Male,35.0,102708.77,2,0
Germany,Male,57.0,137936.94,1,1
Germany,Male,39.0,132730.17,1,0
Germany,Male,35.0,163965.69,1,0
Germany,Female,32.0,152827.99,1,0
Germany,Female,55.0,119327.93,1,1
Germany,Female,45.0,124037.32,1,1
Germany,Female,30.0,104911.35,2,1
Germany,Male,32.0,137755.68,2,0
Germany,Male,34.0,149349.58,1,0
Germany,Male,39.0,139986.15,1,1
Germany,Male,29.0,75395.53,2,0
Germany,Female,33.0,139875.2,1,1
Germany,Female,20.0,147531.82,2,0
Germany,Female,35.0,56738.47,2,0
Germany,Female,29.0,13898.3,1,0
Germany,Female,50.0,186942.41,2,0
Germany,Male,56.0,94231.13,1,0
Germany,Female,39.0,106506.84,2,0
Germany,Female,40.0,127523.06,2,0
Germany,Female,29.0,131344.52,1,1
Germany,Female,37.0,127862.93,1,0
Germany,Male,33.0,99786.07,2,0
Germany,Male,61.0,183997.7,3,1
Germany,Male,35.0,129855.32,2,0
Germany,Female,49.0,107786.47,1,1
Germany,Female,41.0,151848.76,2,1
Germany,Female,42.0,122717.9,2,0
Germany,Male,43.0,92716.96,2,0
Germany,Female,52.0,119545.48,2,0
Germany,Male,34.0,141827.17,2,0
Germany,Male,39.0,134740.58,2,0
Germany,Female,42.0,152324.66,1,0
Germany,Female,37.0,106074.89,2,0
Germany,Male,40.0,122185.53,1,1
Germany,Female,40.0,118627.07,1,1
Germany,Male,42.0,98612.1,1,1
Germany,Male,50.0,168085.38,1,1
Germany,Male,35.0,135020.21,2,0
Germany,Male,28.0,137948.47,2,0
Germany,Female,53.0,118627.36,1,1
Germany,Female,55.0,116953.27,1,1
Germany,Male,41.0,125734.2,2,0
Germany,Male,27.0,135853.83,2,1
Germany,Male,35.0,93688.61,2,0
Germany,Male,35.0,102773.15,1,1
Germany,Male,41.0,112414.81,2,0
Germany,Female,40.0,104449.8,1,1
Germany,Female,38.0,153893.07,2,1
Germany,Female,46.0,132405.52,1,0
Germany,Male,35.0,131390.75,2,0
Germany,Female,37.0,90218.11,1,1
Germany,Female,51.0,122314.5,1,1
Germany,Male,41.0,131844.6,1,0
Germany,Male,66.0,101952.97,1,0
Germany,Male,28.0,121537.71,4,1
Germany,Male,34.0,123971.16,1,0
Germany,Male,40.0,95022.57,1,0
Germany,Female,38.0,117020.08,2,0
Germany,Male,36.0,151922.94,1,0
Germany,Male,38.0,123823.35,2,1
Germany,Male,35.0,110368.03,2,1
Germany,Female,72.0,146566.01,1,1
Germany,Female,44.0,113379.54,1,1
Germany,Male,44.0,104887.43,1,1
Germany,Male,44.0,123557.65,3,1
Germany,Male,31.0,120599.38,1,0
Germany,Male,23.0,139861.55,1,0
Germany,Male,45.0,124539.4,2,0
Germany,Male,40.0,123873.51,1,0
Germany,Female,46.0,150213.71,1,1
Germany,Female,35.0,131411.57,1,0
Germany,Male,37.0,100781.75,1,0
Germany,Male,31.0,160997.54,2,1
Germany,Female,63.0,112652.08,1,1
Germany,Female,40.0,132623.76,1,1
Germany,Male,41.0,97910.71,1,1
Germany,Female,32.0,103846.65,1,1
Germany,Male,34.0,98675.74,2,0
Germany,Female,38.0,103515.89,2,0
Germany,Female,46.0,133111.71,1,1
Germany,Male,25.0,118098.85,2,0
Germany,Female,33.0,144753.21,1,1
Germany,Male,56.0,131691.33,2,1
Germany,Male,36.0,163822.06,1,0
Germany,Female,43.0,105961.49,1,1
Germany,Female,42.0,101979.16,1,0
Germany,Female,35.0,133598.38,1,1
Germany,Male,34.0,95556.31,2,0
Germany,Female,40.0,140197.18,1,0
Germany,Female,38.0,115897.33,2,1
Germany,Female,37.0,125977.81,1,0
Germany,Male,25.0,146584.19,2,0
Germany,Male,31.0,81902.58,1,0
Germany,Male,36.0,122200.31,2,1
Germany,Female,39.0,171922.72,1,0
Germany,Male,39.0,121718.52,2,0
Germany,Male,46.0,131394.56,1,1
Germany,Female,38.0,142658.04,2,0
Germany,Male,49.0,84448.13,2,0
Germany,Male,49.0,109798.5,1,1
Germany,Female,36.0,179960.2,2,0
Germany,Male,29.0,103960.04,1,0
Germany,Male,55.0,134937.57,1,1
Germany,Male,49.0,107418.27,1,1
Germany,Male,43.0,110935.11,4,1
Germany,Female,37.0,153674.56,2,0
Germany,Female,34.0,181461.48,1,0
Germany,Female,37.0,83347.25,1,0
Germany,Male,32.0,99811.71,1,0
Germany,Female,58.0,182491.57,1,0
Germany,Female,37.0,170057.62,1,0
Germany,Male,41.0,121669.23,1,1
Germany,Male,32.0,107949.45,2,0
Germany,Female,54.0,120911.75,2,1
Germany,Male,48.0,95293.42,1,0
Germany,Female,39.0,109153.96,1,0
Germany,Female,35.0,140197.44,2,1
Germany,Female,45.0,138056.55,1,1
Germany,Male,36.0,137479.13,1,1
Germany,Female,36.0,146050.97,2,0
Germany,Female,35.0,97001.36,1,1
Germany,Female,35.0,147936.42,1,1
Germany,Male,41.0,124577.33,1,1
Germany,Male,45.0,113817.07,1,1
Germany,Female,40.0,131834.8,1,0
Germany,Female,40.0,109844.81,1,1
Germany,Male,27.0,94667.29,2,1
Germany,Female,41.0,135643.0,4,1
Germany,Female,59.0,126061.51,3,1
Germany,Female,41.0,151701.45,1,0
Germany,Female,46.0,128137.42,2,1
Germany,Female,28.0,82729.47,2,0
Germany,Female,28.0,153537.57,2,0
Germany,Female,24.0,113957.0,2,0
Germany,Male,38.0,132578.92,1,0
Germany,Male,26.0,71240.4,2,0
Germany,Female,54.0,131878.06,1,1
Germany,Female,39.0,141752.03,2,0
Germany,Female,33.0,123126.75,2,0
Germany,Female,29.0,61671.19,1,0
Germany,Female,37.0,101629.3,3,1
Germany,Female,34.0,98459.6,1,0
Germany,Female,43.0,117438.17,1,1
Germany,Male,36.0,152812.58,1,0
Germany,Female,33.0,119695.75,1,0
Germany,Female,61.0,138878.81,1,0
Germany,Male,41.0,116777.42,2,0
Germany,Female,36.0,128843.67,2,0
Germany,Male,46.0,89087.39,1,1
Germany,Male,31.0,126816.18,1,0
Germany,Male,45.0,120130.26,2,0
Germany,Female,39.0,161801.43,2,0
Germany,Male,52.0,98443.14,2,0
Germany,Female,36.0,155519.58,1,0
Germany,Male,39.0,149961.99,1,0
Germany,Male,37.0,143625.83,3,1
Germany,Female,38.0,115730.71,2,0
Germany,Female,47.0,129120.97,3,1
Germany,Female,54.0,129855.72,3,1
Germany,Female,23.0,110741.56,2,0
Germany,Male,22.0,117438.92,1,0
Germany,Female,38.0,125847.59,1,1
Germany,Male,45.0,91025.56,1,1
Germany,Female,32.0,116662.96,1,1
Germany,Female,71.0,110414.65,1,0
Germany,Female,53.0,125845.28,1,1
Germany,Male,63.0,138082.16,1,0
Germany,Female,35.0,114756.14,1,0
Germany,Female,54.0,152508.99,1,0
Germany,Male,32.0,127160.78,1,0
Germany,Female,20.0,117468.67,1,0
Germany,Male,38.0,102278.79,2,0
Germany,Female,38.0,133636.1,1,0
Germany,Female,47.0,90450.0,1,1
Germany,Male,49.0,81811.71,1,1
Germany,Male,29.0,121854.45,1,0
Germany,Female,38.0,175739.36,1,1
Germany,Female,29.0,98268.6,2,0
Germany,Male,42.0,113909.67,2,0
Germany,Male,39.0,135337.49,1,1
Germany,Female,25.0,125889.52,1,0
Germany,Male,41.0,162082.08,1,1
Germany,Female,46.0,123086.39,1,1
Germany,Male,39.0,121581.56,1,0
Germany,Female,53.0,132828.66,1,1
Germany,Male,43.0,144596.65,1,1
Germany,Female,34.0,96877.21,2,0
Germany,Male,36.0,140080.32,2,0
Germany,Male,43.0,168920.57,1,0
Germany,Female,52.0,92656.46,1,1
Germany,Male,36.0,204017.4,1,0
Germany,Male,41.0,122545.65,2,0
Germany,Male,33.0,133200.21,2,0
Germany,Male,47.0,102924.39,2,1
Germany,Male,25.0,75888.13,2,0
Germany,Female,44.0,129264.32,4,1
Germany,Female,50.0,121898.63,1,1
Germany,Female,47.0,130463.41,1,1
Germany,Male,40.0,149961.76,1,0
Germany,Female,42.0,121980.56,1,0
Germany,Female,31.0,132627.07,2,0
Germany,Female,30.0,152797.9,1,1
Germany,Male,29.0,121151.05,1,0
Germany,Male,36.0,131834.8,1,1
Germany,Male,41.0,127864.26,1,0
Germany,Male,39.0,119859.59,1,0
Germany,Male,36.0,133656.91,3,1
Germany,Male,53.0,115074.02,1,1
Germany,Male,36.0,115888.04,2,0
Germany,Male,30.0,141749.74,2,0
Germany,Female,47.0,120189.53,1,1
Germany,Male,29.0,127480.58,1,1
Germany,Male,34.0,152296.79,2,0
Germany,Male,43.0,131924.66,2,0
Germany,Male,35.0,109938.21,2,0
Germany,Female,54.0,118879.23,1,1
Germany,Female,57.0,113882.33,1,1
Germany,Male,51.0,127559.18,1,1
Germany,Male,27.0,131326.47,1,0
Germany,Female,28.0,110142.54,1,0
Germany,Female,40.0,146498.76,1,0
Germany,Female,51.0,144606.22,2,0
Germany,Male,30.0,161591.11,2,0
Germany,Female,39.0,135645.29,1,0
Germany,Male,36.0,123180.01,2,1
Germany,Male,40.0,115221.36,2,0
Germany,Female,30.0,134811.58,1,0
Germany,Female,49.0,102562.23,1,1
Germany,Male,37.0,110941.73,2,0
Germany,Female,33.0,98373.94,2,0
Germany,Male,27.0,133313.57,1,0
Germany,Female,55.0,101438.0,1,1
Germany,Female,54.0,128743.8,1,1
Germany,Male,33.0,93832.69,1,0
Germany,Male,44.0,118613.34,2,0
Germany,Female,35.0,101827.07,1,0
Germany,Male,43.0,0.0,1,0
Germany,Male,34.0,132412.59,2,0
Germany,Female,52.0,121093.49,1,1
Germany,Male,38.0,118537.73,2,0
Germany,Male,41.0,148846.39,1,0
Germany,Female,41.0,95293.86,1,0
Germany,Male,30.0,124601.59,2,0
Germany,Female,44.0,96863.49,1,1
Germany,Male,36.0,144773.29,1,1
Germany,Female,57.0,155060.41,1,1
Germany,Male,34.0,114493.79,1,0
Germany,Female,34.0,98173.52,2,0
Germany,Male,33.0,132746.96,2,0
Germany,Female,42.0,151027.56,3,1
Germany,Female,54.0,99774.5,2,0
Germany,Male,46.0,143936.51,2,0
Germany,Male,29.0,107604.66,1,0
Germany,Female,46.0,137964.51,1,1
Germany,Female,44.0,139562.08,2,0
Germany,Male,46.0,178317.6,1,0
Germany,Male,42.0,141137.85,1,1
Germany,Female,40.0,118569.73,1,0
Germany,Male,44.0,120681.63,1,0
Germany,Female,51.0,105962.79,3,1
Germany,Male,37.0,128932.4,1,0
Germany,Male,42.0,146776.73,1,1
Germany,Male,37.0,141819.07,1,0
Germany,Male,54.0,154974.42,3,1
Germany,Female,52.0,109844.81,1,1
Germany,Male,39.0,81811.71,1,0
Germany,Female,44.0,122314.5,2,0
Germany,Female,38.0,144773.29,2,0
Germany,Female,25.0,95834.71,2,0
Germany,Male,36.0,148384.64,2,0
Germany,Female,35.0,119960.29,2,0
Germany,Female,34.0,144733.84,2,0
Germany,Male,44.0,147510.49,1,1
Germany,Female,36.0,142475.87,1,1
Germany,Female,28.0,122314.7,1,0
Germany,Female,35.0,141546.36,2,0
Germany,Male,41.0,106196.33,1,0
Germany,Female,30.0,72309.3,2,0
Germany,Male,44.0,142876.88,2,0
Germany,Male,53.0,138053.67,1,0
Germany,Male,33.0,80002.33,1,0
Germany,Female,26.0,152086.15,1,0
Germany,Female,41.0,141082.88,1,0
Germany,Female,39.0,145988.65,2,0
Germany,Male,38.0,92341.68,2,0
Germany,Male,29.0,121854.45,1,0
Germany,Female,39.0,128743.8,1,1
Germany,Female,64.0,128644.46,2,1
Germany,Female,40.0,102395.79,1,1
Germany,Male,40.0,123403.85,1,0
Germany,Male,29.0,132615.7,1,0
Germany,Male,36.0,155423.23,2,0
Germany,Female,28.0,146566.01,1,0
Germany,Female,32.0,125167.74,1,0
Germany,Female,54.0,129810.6,1,1
Germany,Female,32.0,152092.44,1,0
Germany,Female,37.0,120530.13,1,1
Germany,Female,55.0,102773.2,1,1
Germany,Female,37.0,100260.88,2,0
Germany,Female,31.0,107818.63,1,0
Germany,Female,30.0,109570.21,1,0
Germany,Male,31.0,148962.46,2,0
Germany,Female,41.0,102945.01,1,0
Germany,Male,31.0,102338.88,2,0
Germany,Male,28.0,127655.22,2,0
Germany,Female,42.0,133377.8,1,1
Germany,Male,46.0,139973.65,2,0
Germany,Female,42.0,116295.29,1,1
Germany,Female,39.0,146329.73,1,1
Germany,Female,32.0,123379.46,1,0
Germany,Female,49.0,102630.76,3,1
Germany,Female,36.0,131769.04,1,0
Germany,Male,47.0,117056.46,1,1
Germany,Female,45.0,151855.33,1,1
Germany,Female,67.0,172393.46,1,0
Germany,Male,35.0,141501.33,1,0
Germany,Female,40.0,97001.36,2,0
Germany,Male,35.0,109676.52,1,0
Germany,Male,32.0,123971.51,2,0
Germany,Male,35.0,133636.02,1,0
Germany,Male,51.0,121702.73,1,1
Germany,Female,39.0,113905.48,2,1
Germany,Female,32.0,122949.14,2,0
Germany,Female,36.0,141581.08,1,1
Germany,Female,34.0,122793.96,2,0
Germany,Female,54.0,143571.52,1,1
Germany,Male,39.0,118989.23,1,0
Germany,Female,46.0,103818.79,1,1
Germany,Male,46.0,118087.68,1,1
Germany,Male,37.0,152212.88,2,0
Germany,Female,51.0,145751.03,2,1
Germany,Female,33.0,110483.86,1,1
Germany,Female,75.0,106307.91,1,1
Germany,Female,53.0,182888.08,1,1
Germany,Male,43.0,120911.75,1,0
Germany,Female,46.0,139756.48,2,0
Germany,Male,32.0,127864.4,2,0
Germany,Female,45.0,119496.87,4,1
Germany,Female,29.0,122403.56,2,0
Germany,Female,44.0,128663.81,2,0
Germany,Male,21.0,125470.81,1,0
Germany,Female,40.0,62094.71,1,0
Germany,Female,25.0,108244.82,2,1
Germany,Male,43.0,141078.28,2,1
Germany,Male,39.0,116969.35,2,1
Germany,Female,37.0,120530.34,2,0
Germany,Female,44.0,137726.55,1,0
Germany,Female,41.0,154902.66,1,0
Germany,Male,36.0,169831.46,2,0
Germany,Female,31.0,92887.12,2,0
Germany,Male,42.0,136576.02,1,0
Germany,Female,53.0,106687.76,1,1
Germany,Male,38.0,127585.98,1,0
Germany,Male,47.0,123916.84,1,0
Germany,Female,44.0,102277.47,2,0
Germany,Male,35.0,104356.38,1,1
Germany,Female,40.0,65253.07,2,1
Germany,Male,59.0,128306.83,1,0
Germany,Male,41.0,122311.71,1,0
Germany,Male,33.0,142331.47,2,0
Germany,Female,32.0,125907.33,1,0
Germany,Male,48.0,109978.83,1,0
Germany,Male,39.0,133837.37,2,0
Germany,Male,34.0,143330.58,2,0
Germany,Female,48.0,114519.57,1,1
Germany,Female,35.0,126608.32,1,1
Germany,Female,35.0,106821.47,1,1
Germany,Male,37.0,125857.93,2,0
Germany,Female,42.0,114512.59,1,1
Germany,Male,29.0,138032.15,1,0
Germany,Female,29.0,122501.54,2,0
Germany,Male,35.0,108410.87,3,1
Germany,Male,43.0,103570.78,1,1
Germany,Female,38.0,104719.58,1,0
Germany,Male,34.0,106603.4,1,0
Germany,Female,33.0,121898.58,1,0
Germany,Male,37.0,148843.56,1,0
Germany,Male,36.0,135096.03,1,1
Germany,Male,39.0,93716.73,2,0
Germany,Female,51.0,107494.86,2,0
Germany,Female,38.0,129893.56,1,0
Germany,Male,39.0,149085.9,2,0
Germany,Female,38.0,157761.57,2,0
Germany,Female,42.0,115061.74,1,1
Germany,Male,27.0,79954.47,1,0
Germany,Male,42.0,148054.87,3,1
Germany,Male,33.0,0.0,2,0
Germany,Male,41.0,125801.93,1,0
Germany,Male,46.0,139848.17,1,1
Germany,Female,38.0,70258.88,2,0
Germany,Female,31.0,87541.06,2,0
Germany,Female,52.0,107906.75,1,1
Germany,Female,37.0,123544.21,1,1
Germany,Female,42.0,137580.69,2,1
Germany,Male,45.0,139183.09,4,1
Germany,Male,74.0,94108.54,2,0
Germany,Male,33.0,123365.38,1,1
Germany,Male,35.0,121571.19,2,0
Germany,Male,41.0,119769.77,2,0
Germany,Male,43.0,151553.19,1,1
Germany,Male,30.0,135067.52,2,0
Germany,Female,20.0,149713.61,2,0
Germany,Female,27.0,97157.97,2,0
Germany,Female,42.0,107597.28,2,0
Germany,Male,38.0,178787.54,1,0
Germany,Male,37.0,115409.18,2,0
Germany,Male,29.0,0.0,2,0
Germany,Female,39.0,161814.64,1,1
Germany,Female,39.0,114020.68,1,0
Germany,Male,33.0,126808.68,2,0
Germany,Female,48.0,139998.54,3,1
Germany,Male,45.0,93796.42,1,0
Germany,Female,28.0,157731.85,1,0
Germany,Female,38.0,129335.65,2,0
Germany,Male,31.0,96106.33,2,1
Germany,Female,41.0,161525.88,1,0
Germany,Male,34.0,145605.44,2,0
Germany,Male,38.0,137841.05,1,1
Germany,Male,32.0,128137.42,1,0
Germany,Male,45.0,126817.65,1,1
Germany,Male,39.0,113481.97,1,1
Germany,Female,48.0,132627.57,1,1
Germany,Female,37.0,155062.8,2,0
Germany,Female,36.0,102772.67,1,0
Germany,Male,40.0,141136.79,1,1
Germany,Female,27.0,120170.07,1,0
Germany,Female,38.0,120530.13,2,0
Germany,Male,43.0,129974.79,1,1
Germany,Female,42.0,112290.22,1,1
Germany,Female,30.0,111233.59,1,1
Germany,Female,26.0,132867.22,1,0
Germany,Male,43.0,120481.69,1,1
Germany,Female,29.0,117028.69,2,0
Germany,Female,35.0,139979.07,2,0
Germany,Male,37.0,148610.41,2,0
Germany,Male,35.0,143835.47,1,0
Germany,Male,38.0,96709.07,1,0
Germany,Female,35.0,113034.31,2,0
Germany,Female,30.0,153610.61,2,0
Germany,Female,36.0,119315.75,1,1
Germany,Female,54.0,114421.28,1,0
Germany,Female,31.0,92618.62,1,0
Germany,Male,45.0,132088.66,1,1
Germany,Male,32.0,80262.66,1,0
Germany,Male,33.0,152087.59,2,0
Germany,Female,33.0,124577.15,2,0
Germany,Male,38.0,92674.94,2,0
Germany,Female,47.0,113657.83,1,1
Germany,Male,66.0,125870.13,1,0
Germany,Male,30.0,112949.71,2,0
Germany,Male,48.0,65971.61,1,1
Germany,Female,37.0,130622.34,2,0
Germany,Male,55.0,133463.1,1,1
Germany,Male,43.0,111348.15,1,0
Germany,Male,28.0,131834.8,1,0
Germany,Male,25.0,73212.03,2,0
Germany,Male,50.0,109528.28,1,1
Germany,Male,27.0,136622.55,1,1
Germany,Male,43.0,131569.73,1,0
Germany,Female,26.0,118287.01,2,1
Germany,Male,32.0,132623.76,1,0
Germany,Female,42.0,133636.16,1,1
Germany,Female,45.0,122793.96,2,1
Germany,Male,37.0,83415.04,2,0
Germany,Female,34.0,117715.94,2,0
Germany,Male,36.0,124577.26,2,0
Germany,Male,43.0,103599.88,2,0
Germany,Female,44.0,141581.71,1,1
Germany,Male,36.0,131863.78,1,0
Germany,Female,44.0,132084.66,1,1
Germany,Female,47.0,122570.03,1,1
Germany,Male,52.0,120586.54,1,1
Germany,Female,32.0,115563.71,2,0
Germany,Female,55.0,141792.61,3,1
Germany,Female,41.0,138881.04,2,0
Germany,Male,27.0,139834.93,1,0
Germany,Male,43.0,123959.97,2,0
Germany,Female,57.0,112281.6,2,1
Germany,Male,31.0,132726.17,1,0
Germany,Female,48.0,129646.91,1,1
Germany,Male,38.0,119839.69,1,0
Germany,Male,39.0,135422.37,2,1
Germany,Male,37.0,82844.33,1,0
Germany,Female,25.0,96956.1,2,0
Germany,Male,41.0,91835.19,1,0
Germany,Male,45.0,115730.71,1,1
Germany,Female,43.0,106603.74,1,1
Germany,Male,34.0,150679.22,2,0
Germany,Female,48.0,142326.48,1,1
Germany,Female,33.0,95900.04,1,1
Germany,Male,46.0,117300.02,1,1
Germany,Female,35.0,181166.44,2,0
Germany,Female,45.0,124829.38,1,1
Germany,Male,27.0,148745.92,2,0
Germany,Female,35.0,163700.78,1,0
Germany,Male,52.0,125870.5,1,1
Germany,Male,22.0,117325.53,1,0
Germany,Male,49.0,108716.69,1,1
Germany,Male,24.0,98148.61,1,1
Germany,Female,36.0,94047.75,2,0
Germany,Female,51.0,128100.28,1,1
